feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
SEVIR_9G482400v2	221.001	261	242.001	137.001	105	154.002	48	54.522	84	251.001	264	186.999	152.001	183.999	155.001	60.999	66	84
SEVIR_9G482500v2	1	2	1	1	2	1	0	0	2	0	1	0	0	5	4	2	1	4
SEVIR_9G482601v2	25	32	27	21	27	20	27	28	31	25	23	11	22	31	21	21	24	10
SEVIR_9G482700v2	0	1	0	0	0	7	0	0	1	0	0	2	0	1	0	0	0	0
SEVIR_9G482800v2	122	99	95	134	148	177	72	59	122	160	125	106	133	140	150	89	91	79
SEVIR_9G482900v2	7	16	3	6	3	0	3	4	3	12	18	28	9	8	22	3	4	8
SEVIR_9G483000v2	1	0	4	1	2	0	0	0	2	1	2	1	1	1	1	0	4	3
SEVIR_9G483100v2	5926.781	4407.765	3750	4572	4375.264	5495.86	2048.679	2653	3518.997	6115.999	6395.404	5027.269	4985	5792.912	5609	2331	2693	1738.013
SEVIR_9G483200v2	517.427	426.573	344.854	353.419	399.866	389	122.609	162.999	257.833	489.675	478.455	392.302	316.987	421.803	394.61	205.999	210.72	121.002
SEVIR_9G483250v2	99.023	181.156	103.749	86	72.032	214.039	47.004	44	55	126.157	197.548	108.703	97	112.072	103	49	57.188	73
SEVIR_9G483300v2	0	26.942	25.23	0	0	0	0	0	0	8.801	13.582	8.311	0	0	0	0	0	0
SEVIR_9G483400v2	312	347	348	444	380	429	185	218	258.043	380	407	331	301	301	330	299	258	246
SEVIR_9G483500v2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SEVIR_9G483600v2	398	354	347	145	151	335	53	80	112	328	304	259	317	330	345	194	234	79
SEVIR_9G483700v2	20295.401	21921.855	39731.987	39174.109	49361.968	74124.253	75825.617	60866.206	62754.604	28228.089	25807.87	23276	49873.103	56974.822	52666.854	50821.705	72370.81	41847
SEVIR_9G483800v2	443.318	277	160	171	153	346	121	95	148	273	253	221	408	477	413	118	50	169
SEVIR_9G483900v2	48	62	72	65	79	157	305	130	213	107	76	38	89	93	91	282	159	115
SEVIR_9G484000v2	876	764	1137	818	765	758	253	326	455	865.088	801.249	811	818	793	809.999	455.001	420	365
SEVIR_9G484100v2	634	510	608	504	487	541	142	132	197	589	575	568	430	568	508	161	145	199
SEVIR_9G484200v2	1241	814	1173.763	651	578	904	64	82	124.045	990	965	703	793.006	1015	911	113	66	86
SEVIR_9G484250v2	1174	1083	1041	1167	1365.034	1514.092	577	767	950	1530	1440	998	1285	1631	1323	699	847	363
SEVIR_9G484300v2	359	90	119	85	90	188	17	20	46	53	140	322.003	92	87	115	38	16	32
SEVIR_9G484400v2	205	306	314	269	281	476	198	234	210	278	215	110	223	213	235	370	370	108
SEVIR_9G484433v2	23	28	32	38	41	27	30	24	16	26	25	12	17	43	35	14	15	15
SEVIR_9G484466v2	3	0	2	1	4	0	0	1	2	5	0	2	7	0	2	0	4	0
SEVIR_9G484500v2	1550.865	1088.774	1223.62	1161.003	1070.104	1283.962	275.053	461.238	703.016	1098.49	1349.553	1122.556	1189.511	1209.622	1136.175	738.48	540.974	447.628
SEVIR_9G484600v2	2	0	1	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0
SEVIR_9G484675v2	29	4	9	1	2	6	19	21	5	2	5	25	3	5	4	12	8	6
SEVIR_9G484750v2	2	0	0	1	0	0	0	6	0	1	1	3	0	0	0	1	5	0
SEVIR_9G484825v2	10	3	0	16	12	12	31	30	16	8	27	5	8	7	10	5	10	17
SEVIR_9G484900v2	5	8	4	0	1	0	2	12	2	2	3	1	2	1	0	2	5	2
SEVIR_9G485000v2	3	1	2	8	7	8	4	9	2	0	2	0	9	6	3	5	9	1
SEVIR_9G485100v2	16	6	4	0	0	1	1	6	0	5	5	6	3	1	5	0	0	0
SEVIR_9G485125v2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0
SEVIR_9G485150v2	6	4	2	2	0	0	1	1	3	2	0	0	0	2	5	3	0	2
SEVIR_9G485175v2	0	0	0	2	4	0	1.004	1	1	1	1.056	2	0	1	2	4	4.011	0
SEVIR_9G485200v2	1	0	2	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1
SEVIR_9G485300v2	2159	4218	2600	13231.897	13086.19	14480.494	46450.788	46012.732	46375.823	6763	5865.004	5189.005	6259.8	7255.97	6966.133	43275.234	36600.329	21697.992
SEVIR_9G485400v2	439	365	349	2744.356	2784.627	875	407	415	575	512	492	640	864	866	842	360	294	436
SEVIR_9G485500v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G485600v2	2400	1715	2086	7498.322	6993	5429.335	1175	3222	6293	2559	3043.7	2602	3272	4491.042	4058	2852	2231	2561
SEVIR_9G485700v2	319	643	1622	11686.038	11448.133	585	85	825	496	771	1045	505	377	480	390	517	463	1012
SEVIR_9G485900v2	18	16	17	93	123	78	147	114	87	30	25	19	64	51	51	86	146	53
SEVIR_9G486000v2	4699.04	2892.246	2806.342	4364.119	4228.999	3095	4485	3636.232	3889.436	3348	3197.97	3143	2668	2886	3015.997	3117	2487	2414
SEVIR_9G486100v2	1	1	2	1.001	0	1	1	1	0	2	1	3	0	1	0	0	0	1
SEVIR_9G486200v2	396	373	325	351.999	320	369	148	162	245	386	382	384	337	310	291.327	251	178	192.04
SEVIR_9G486300v2	65.001	113	56	99.004	114	225	32	68	100	113	139	82	165	147	172	72	98	58.001
SEVIR_9G486400v2	2068	1900	2703	3007.996	3097.097	2402	1022	1203	1457.224	2649	2442	2411	1956	2164.543	1999.023	1423	1317	1090
SEVIR_9G486500v2	25	17	28	17	19	15	3	4	9	12	13	19	21	16	18	3	9	7
SEVIR_9G486600v2	79.011	59	126	204	216	170	12	4	14	83	80	53	97	114	90	11	20	22
SEVIR_9G486700v2	451	411	521	829	734	807	230	247	294	533	567	476	631	634	727	333	277	312
SEVIR_9G486800v2	744	638	547	170	206	281	30	49	39	600	508.999	547	409	504	490	49	32	55
SEVIR_9G486900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G487000v2	31	25	16	18	23	29	4	4	4	27	17	37	35	33	26	7	5	2
SEVIR_9G487050v2	3	0	6	10	8	8	2	6	8	2	5	4	10	5	5	5	1	5
SEVIR_9G487100v2	1167.035	995	1104	2015	2076.078	1934	1188	1280	1514	1243	1305	1285.397	1373	1422	1574	1293.115	1611	1144
SEVIR_9G487200v2	1024	1066	1352	5885.999	5962	414	391	1424.996	735	1175	805	804	173	204	188	1058	635	1480
SEVIR_9G487300v2	103	160	136	73	52	41	20	42	45	164	72	69	69	88	75	147	23	90
SEVIR_9G487400v2	481	163	277	134	129	267	49	63	37	247	392	303	215	267	291	45	56	28
SEVIR_9G487500v2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G487600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
SEVIR_9G487700v2	2039.624	1493	1990	2301	2534.17	2254.81	1500.005	1779.373	1702	1930	2018	1563	1626	1806	1896	1431	1579	739
SEVIR_9G487800v2	1520.385	877	1725	973	975	922	90	133	239	974	1029.063	848	872.197	961	1036	169	137	105
SEVIR_9G487900v2	13555.08	5042.996	3174	41667.756	42513.307	51276.034	123693.113	120956.638	149332.481	8247	21882.875	42251.748	30073.991	28096.998	31957.018	165378.814	148857.603	103941.232
SEVIR_9G488000v2	2190	3475	2806.1	8043.166	7594	5393	3267.129	4171.266	3813	5474.678	3864	2797	4080.377	4443.792	4674	4471	3380	5184
SEVIR_9G488066v2	33	8	5	0	1	16	1	2	5	4	35	1	27	25	32	12	2	14
SEVIR_9G488132v2	4	3	1	0	1	0	0	0	0	1	2	2	3	2	1	0	0	0
SEVIR_9G488200v2	466	450	493	2088	1806	1624	320	427	401	959	805	503	868	1063	999.096	422	268	381
SEVIR_9G488300v2	4239.062	3198	2717	2767	2701.086	3500	1246	1448	2433	3792	3867.229	2798	3362	4016	3942	1666	1259	1201
SEVIR_9G488400v2	2037.221	1510	1059	911	924	998.001	379	504	1037	1767	1771	1261	1439	1647.045	1594.996	497	425	534
SEVIR_9G488500v2	276	209	207	207	193	182	74	150	223	281	310	201	226	225	252	134	103	102
SEVIR_9G488600v2	28	12	35	10	8	18	11	12	13	37	45	23	27	26	25	3	6	5
SEVIR_9G488700v2	192.065	270.078	258.833	220.128	279.999	279.195	158.333	177.172	356.612	351.369	349.715	248.488	228.781	237.171	248.703	308.39	236.718	166.756
SEVIR_9G488750v2	0	0	1	0	0	0	2	4	0	3	1	0	0	0	2	3	1	0
SEVIR_9G488800v2	478	207.986	613	327	360	504	130	121	199	346	279	300	225	289	264	134	58	155
SEVIR_9G488900v2	400	725	584	1667	1549	1825	7704	5511	3764	1157	878	812	1021	1143	1066	4632	4008	1808
SEVIR_9G489000v2	4200.025	4120	3569	3789	3829	5367.794	992	1175	1613	5432	5561	4143	4134.28	4675	4491	1143	980	959
SEVIR_9G489100v2	60	72	80	75	79	45	5	46	24	134	51	72	36	38	37	28	22	30
SEVIR_9G489200v2	3439	2775	3103.999	8644.133	8221	7007.526	5891	7459.997	9630.033	3619	3175	2794	4474	5222	5182	7143.417	7101	3413.559
SEVIR_9G489266v2	502.474	369.417	660.938	882.053	1047.11	1138.977	651.492	867.143	1206.921	573.386	587.786	480.266	803.742	921.738	875.916	978.42	1243.464	575.423
SEVIR_9G489332v2	51.333	11.145	2.942	31.346	23.292	65.972	30.199	17.53	4.369	16.11	33.284	4.329	65.654	63.041	67.281	14.505	9.978	10.545
SEVIR_9G489400v2	6024	3859	4108	8729.264	8507	5559	2851	4757	6011	5299	5162	3840.688	4238	5424	4958.574	4181.039	4281.685	2107
SEVIR_9G489500v2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0
SEVIR_9G489601v2	264	65	115	31	33	36	35	43	65	107	101	142	49	55	50	38	21	12
SEVIR_9G489700v2	65963.362	23887	37575.971	10248.685	10042.68	22693.133	5618	2664	12108.001	25063	32286.233	49524.384	22118.967	24188.107	24637.719	5079.982	3778	8022.423
SEVIR_9G489800v2	162	164	138	35	30	20	6	11	24	62	43	58	80	87	72	24	11	44
SEVIR_9G489900v2	4	12	11	15	25	7	0	1	0	56	44	12	1	2	0	9	0	1
SEVIR_9G490001v2	5269.507	3449	2274	997	893	1859	144	170	411	3007.755	2651	2794	2258.995	2897.001	2673.491	305	133	288
SEVIR_9G490100v2	80	1	16	4	9	4	4	4	5	11	13	97	3	4	2	5	4	6
SEVIR_9G490000v2	436.495	314	430	608	524	429	226	222	294	393	409	413	397.005	362	391	246	209	269
SEVIR_9G490200v2	905	679	874	999.08	1058	879	314	428	519	777	830	663	696	867	872	444	390	307
SEVIR_9G490500v2	747	808	736	2509	2496	2671	1332	2520	3234	907	1206	1069	1791.526	1649	1826.421	1758	2624	2289
SEVIR_9G490600v2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
SEVIR_9G490700v2	78	51	113	22	23	29	6	10	5	54	33	63	18	23	17	11	14	7
SEVIR_9G490800v2	2	5	14	3	6	3	0	3	1	7	6	2	9	2	1	1	3	0
SEVIR_9G490900v2	1067	991	1232.994	2156	2242.004	1660.337	911	1486	1818	1442	1278	899	1252.039	1469.996	1474	1097	1524	667
SEVIR_9G491000v2	21	14	16	25	38	14	7	8	13	27	21	16	14.961	33	26	5	12	6
SEVIR_9G491100v2	0	0	1.007	1	0	1	0	0	1	0	4	0	1	2.012	0	0	0	0
SEVIR_9G491200v2	98.001	151	105	16	15	45	15	13	32	180	170	81	66	80	81	19	38	36
SEVIR_9G491300v2	991.999	675	507	106	102	261	38	34	130	757	601	511	486	516	537	94	37	93
SEVIR_9G491400v2	592.001	493.004	278	379	383.277	410	262	327	524	630	587.999	381	533	578	510	288	331	147.999
SEVIR_9G491500v2	827	1030	393	796	796	1683	2167	1188	725	1499	952	836	826	896	940	1957	2266	550
SEVIR_9G491600v2	267	288	195	761	758	1046	113	87	127	591	311	166	426	537	531	80	69	57
SEVIR_9G491650v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G491700v2	241	181	166	226.011	178	216	98	73	105	216	168	194	199	239	235	143	80	110
SEVIR_9G491800v2	274	241	195	298	315	329	137	223	343	354	304	259	318	364	365	285	217	121
SEVIR_9G491900v2	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	0	1	0
SEVIR_9G492000v2	158	125	83	37	34	50	8	21	8	125	91	73	62	73	76	12	6	5
SEVIR_9G492100v2	2557	1484	3979	3933.637	3932	1856	717	960	1272	1941	2311	3133	1436	1334	1473	1014	769	837
SEVIR_9G492150v2	78	66	78	55	64	90	14	23	15	81	68	85	55	84	68	19	18	4
SEVIR_9G492201v2	8.452	10.584	12.219	14.989	13.467	9.239	6	12	7.417	16.04	6.215	15.169	23.896	19.548	17.992	6	21.233	6
SEVIR_9G492251v2	1265.145	1108	1433	1103	1243	1321	472	396	610	1101	1329	1047	1081	1023	1136	573	417	443
SEVIR_9G492300v2	209	194	183	45	65	160	53	56	96	235	283	154	143	193	193	112	33	43
SEVIR_9G492400v2	27	52	65	851	1060	1601	27144.421	15554.999	7340.948	154	201	300	727	699	846	7948	5899	3968
SEVIR_9G492500v2	0	2	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0
SEVIR_9G492600v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G492700v2	2973	2520	2838	2490.384	2499	2300	1150	1756.982	2430	3248	3919	3054	1772	2139.998	2071	3392	1572	2946.998
SEVIR_9G492800v2	1857	1795	1801.989	4168.457	4278	3687	4661.012	5927.008	7197.529	1931	1967	1564	2309	2838.002	2762.548	5255	5646	3149.002
SEVIR_9G492900v2	38	65	78	158	136	43	9	24	21	110	90	60	31	40	37	24	31	55
SEVIR_9G493000v2	75	108	70	39	32	52	16	27	39	101	63	57	65	65	87	34	10	30
SEVIR_9G493100v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G493200v2	8313	4931	7751.065	2284	2443.001	5303.831	1522.916	1700	1875	2787	6458.928	9344.624	3120	3568	3576	1449	1606	1495
SEVIR_9G493300v2	4834	3800	2898	1828	1761	2395	557	703.009	1123	3995	3993.166	3035	2630.551	3272.852	3114	849.006	668	644
SEVIR_9G493400v2	23.404	35.317	43.717	31.185	29.592	16.635	0	2	0	53.224	36.251	12.849	70.268	70.506	73.074	1.592	0	0
SEVIR_9G493500v2	22.596	15.683	17.283	8.815	8.408	19.365	2	7	1	41.776	35.749	26.151	14.732	27.494	13.926	1.408	0	7
SEVIR_9G493600v2	125	92	73	23	46	43	12	13	31	123	131	54	73	108	80	27	17	12
SEVIR_9G493700v2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
SEVIR_9G493800v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G493900v2	131.133	116	130	73	73	111	18	29	40	160	163	110	80	133	138	28	45	24
SEVIR_9G494000v2	1161	1090.905	1362	1351	1422	1486	890	1049	1220	1410	1278.001	1205	1291	1168	1299	1433	1276	796
SEVIR_9G494100v2	1161	1235	313	781	927	1119	44	48	157	1556	1804	1243	1040	1134	1228	132	42	55
SEVIR_9G494200v2	5850.887	4146	3861	3746.75	3782	4125	2264	2395	4485	5680	5240.982	4582.846	4598.885	4602.995	4731	2910	2464	2305
SEVIR_9G494301v2	79	78	40	21	23	31	8	3	23	69	64	27	21	11	16	18	2	15
SEVIR_9G494400v2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SEVIR_9G494500v2	5390.454	3009	4341	2124	2159	3191.163	449	771	818	2895	3245.265	3386	3334	3555	3613	877	674	857
SEVIR_9G494600v2	1547.549	1238	1356	1928	2051.073	1717.008	582	729	865.988	1535	1604	1185	1405	1635	1537	666	759	397
SEVIR_9G494700v2	645	546	758	947.001	948	913	880	871	930	599	634	588	597	571	702	889	878	653
SEVIR_9G494800v2	929.828	837	1069.098	983	976	1429	2808.556	2152	3381	665	716	881.725	701.921	814	767	2790	2522	1815
SEVIR_9G494900v2	2234	1807	777.287	257	272.017	563	112.85	105	539	1646	1375.003	1178.994	992	1097.118	1140	323	118	180
SEVIR_9G495000v2	5	17	17	3	8	12	9.15	8	0	17	10	8	3	8	8	5	8	2
SEVIR_9G495100v2	3443	2451	2711	4224.752	4034	3726	1364	1453	1922	2773.244	2998	2624	2690	3262.88	3123.338	1525	1366	1091
SEVIR_9G495200v2	2177	1626	1940	3185	3339	3113.524	1264	1367	1587	2312	2213	1722	1981.004	2934.26	2435	1084	1669	793
SEVIR_9G495300v2	34290.863	23532.642	14722	12066.314	12523.677	15511.86	10321	8225.109	17515.532	24618.844	26557.068	24900.349	17727.666	19536.876	19004.976	13338.734	8538.119	10689
SEVIR_9G495400v2	41	39	78	313	322	139	57	76	70	104	68	48	82	79	70	104	84	65
SEVIR_9G495500v2	480.037	324.17	121.399	53.645	61.668	91.969	49.363	58.343	184.363	327.881	352.271	281.469	160.37	190.954	147.781	140.656	77.267	120.067
SEVIR_9G495600v2	1301.963	1046.83	1304.601	1670.355	1645.332	1504.256	483.637	723.657	1105.637	1445.119	1274.729	1072.531	1212.63	1542.046	1271.219	690.344	684.733	407.933
SEVIR_9G495700v2	86	102	80	76	76	103	43	67	127	170	153	123	47	68	56	104.999	91	55
SEVIR_9G495800v2	103	61	47	25	33	54	8	30	40	87	81	37	94	91.001	78	27	23	12
SEVIR_9G495900v2	5136.474	3500	3411	7590.175	7743.413	6353.008	4304	5563	7432.533	5682	5481	3345	4909	6779	6206.001	4037	5860	1945
SEVIR_9G496000v2	3947.084	3187	3356.001	4086.5	4170	3640.001	2040	2770	3225.016	3988	3870	2743	2641	3356	3440	2202	2296	1214
SEVIR_9G496100v2	172	164	102	179	130	136	35	75	116	187	206	162	171	194	170	82	64	57
SEVIR_9G496200v2	46	32	23	20	23	19	3	14	21	45	33	14	16	25	26	12	7	10
SEVIR_9G496300v2	8114.001	6580	4049	4655	4566.005	4909.002	3691.069	2742	4027	7619.002	7296	6838	5371.006	5584	5963	4368	3271	3564
SEVIR_9G496400v2	167	129	94	506	510	163	40	40	63	232	182	108	243	290	262	68	106	40
SEVIR_9G496500v2	206	245	175	333	411	293	40	103	75	390	425	209	234	236	238	67	72	84
SEVIR_9G496600v2	529.851	351	433	235	242	304	49	91	166	261	336	270	239	283	297	87	73	88
SEVIR_9G496650v2	1.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G496700v2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
SEVIR_9G496801v2	20	7	3	6	4	5	2	3	5	1	1	1	6	5	9	4	0	0
SEVIR_9G496900v2	23068.024	13850.626	8251	8351.921	8092	9901.995	6051.86	5513	10965	15213.739	15244	14405.796	9859.773	12283.4	11842.251	7813	5491	5832
SEVIR_9G497000v2	1	0	0	1	3	2	0	1	3	0	1	0	0	1	1	1	0	0
SEVIR_9G497100v2	1092	735.997	278	287	235	486	153	190	469	719	631.997	615	640	732	715.993	331	173	271
SEVIR_9G497200v2	8	2	5	2	0	13	2	5	9	5	6	4	3	4	4	6	2	4
SEVIR_9G497300v2	586	540	361	938	793	829	1161	1007	1308.236	524	501	496	789	785	749.02	1487	846	913
SEVIR_9G497400v2	2475.302	2323	2505	3611.447	3945.558	3415.053	3194	2967.952	3448.779	2719	2886	2574	2478.094	2462	2469	4219	3386	2467
SEVIR_9G497500v2	4	13	0	10	4	7	12	7	8	15	9	3	5	12	4	9	1	15
SEVIR_9G497600v2	1144	884	1319	1480	1404	1268	831.998	950	1415	956.313	1099	1054	856	931	890	1233	1031	805
SEVIR_9G497700v2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
SEVIR_9G497800v2	15	2	0	10	13	43	0	2	0	5	6	5	18	27	11	1	0	1
SEVIR_9G497900v2	2	0	0	0	0	0	0	1	1	0	2	3	0	1	0	0	3	0
SEVIR_9G498000v2	4614.559	3045.005	3271	1973.997	1822	3393	1692	1048	2470	3307.009	3029	2823	3285	3471	3669	2807	1112.007	2119
SEVIR_9G498100v2	1494.26	1000	927	1226.543	1171	1306	181	224	471	937	1014	852	901	968	1080	473	305	379
SEVIR_9G498200v2	3245.995	2475	1547	1025	965	1208	277	514	660.001	2424.999	2105.999	1824	1545	1746.001	1591	538	496	390
SEVIR_9G498300v2	2551	1936	1597	1277	1144	1793	464	453	870	2206	2144	1631	1824	2098.136	2175	653	348	565
SEVIR_9G498400v2	0	1	1	1	0	0	0	0	1	1	4	2	1	0	0	2	2	0
SEVIR_9G498500v2	151	120	142	260	325	287	115	69	124	149	181	159	263	316	248	98	80	113
SEVIR_9G498600v2	1173	926	415	269.001	329.001	692.999	187.999	184.999	580	1347.001	1943	1706.001	675	725	715.001	348	203.999	761
SEVIR_9G498700v2	751	757	529	583	562.067	479	76	125	187	621	539	443	458	502	545	134	108	156
SEVIR_9G498800v2	2	8	2	1	0	4	2	0	0	1	5	2	4	5	0	0	0	1
SEVIR_9G498900v2	310.378	306.957	406.382	380.355	366.001	372.252	148.176	157.161	154.336	307.451	386.43	370.571	270.331	295.639	327.492	164.979	150.97	203
SEVIR_9G499000v2	34.622	23.043	31.618	44.645	37.999	35.748	11.824	11.839	14.664	27.549	42.57	28.429	11	34.361	22.508	5.021	11.03	17
SEVIR_9G499100v2	2106.36	1924.888	1659.89	2052.361	2094.148	1849.804	990.868	1198.19	1669.604	2303.727	2243.255	1407.648	1314.403	1855.591	1732.227	1230.483	1052.954	536.139
SEVIR_9G499200v2	30	87.006	80	40	38.159	45.056	42	44	49.031	86	79.041	42.022	32	41.015	45	40.001	37.981	32
SEVIR_9G499250v2	2130.098	1983.509	2198.992	2678.785	2681.828	1937.897	1109.844	1731.435	1874.916	2213.436	2233.419	1419.443	1512.772	1936.977	1778.787	1323.738	1526.715	624.399
SEVIR_9G499300v2	1964.542	1665.705	1916.118	3393.854	3205.864	2595.245	1212.288	1468.374	1749.366	2196.475	2172.285	1452.887	1671.824	2312.416	2130.986	1302.777	1359.352	746.464
SEVIR_9G499400v2	49	105	101	72	60	66	20	37	37	85	91	62	47.22	65	63	39	36	28
SEVIR_9G499500v2	3616	2470	2046	3116.179	3373.807	3145	1230	1902	2782	4099	3642	2539	2474	2997.151	2738	2697	1831	1164.036
SEVIR_9G499600v2	452	329	177	133.043	133	306	157	112	235	349	287	247	524.781	459	477.351	232	100	178
SEVIR_9G499750v2	3	2	4	1	0	5	0	0	0	2	8	6	1	5	5	2	1	2
SEVIR_9G499900v2	12	11	3	10	14	14	6	3	10	10	7	11	10	26	23	6	8	10
SEVIR_9G500000v2	4031	3162	3147	2609.996	2858	2528	1255	1945	3035	3850	3744.068	2567	2408	3324	2947	1755.922	1699.713	1084
SEVIR_9G500100v2	54	75	77	75	77	105	29	61	75	143	133	62	80	96	87	34	28	37
SEVIR_9G500200v2	28	31	18	8	3	15	2	6	2	72	38	26	17	13	19	2	4	3
SEVIR_9G500300v2	781	555	479	476	527	560	190	281	457	784	741	585	524	726.045	641	301	277	195
SEVIR_9G500400v2	460	457	377	261	220	290	117	144	270	496	569.223	288	431	417.012	366	261	187	119
SEVIR_9G500500v2	1480	1351.991	1541	1257	1269	1220	576.001	633	896.129	1420	1457.964	1432	1085	1121.047	1090	799	601	841
SEVIR_9G500600v2	2	3	1	6	4	6	1	0	1	14	6	2	8	3	7	2	1	1
SEVIR_9G500700v2	1510.997	1183	709	378.339	376	596	301	222	271	1229	1159	1163	616	693	663	204	130	286
SEVIR_9G500800v2	2082	1802	1566.361	1273	1288	1780	763	1005	1516	1918	1802	1695	1787	1836	1917	1215	1010	776
SEVIR_9G500901v2	10	15	8	13	10	22	24	16	7	27	24	15	12	20	11	27	18	3
SEVIR_9G501000v2	0	0	1	0	0	1	0	3	0	1	2	0	0	0	0	0	0	0
SEVIR_9G501100v2	45	49	33	22	23	31.366	22	23.176	30	74	51	69	37	56.811	47	22	13	58
SEVIR_9G501200v2	0	0	0	0	2	1.634	2	4.824	3	1	0	3	6	2.189	0	0	4	0
SEVIR_9G501300v2	5016.857	4465.943	2493.73	1749.042	1389.737	2292.73	1592.689	1601.93	2802.525	4759.372	4470.022	4126.154	2806.865	3527.97	3167.331	1929.539	791.308	2464.764
SEVIR_9G501400v2	5882	3979	4570.638	7574.589	7511.886	6564.935	2062	1793	2161	3803.618	7702.015	10591	2796	3196.837	3249	2034	1801.06	1864
SEVIR_9G501500v2	811	705	587	600	568	630	183	185	225	929	1007	746	590.756	548	662	195	170	148
SEVIR_9G501600v2	343	385	388	612	691	951	205.036	160	173	574.347	626	424	476	418	509	228	232	68
SEVIR_9G501700v2	210	392	448	340	351	729	235	264	375	547	496	503	369	400	404	653	360	279
SEVIR_9G501800v2	2065.355	1744	1464	757.082	768	974	725	708	1490	1669	1448	1610	1407	1298	1394	1184	773	1345
SEVIR_9G501900v2	758	704.043	1090.041	1760.013	1622.017	2229.068	1896.038	1454.035	1744	1039.017	956	984.041	1452.242	1502.086	1403.025	1689.066	1590.216	1174.025
SEVIR_9G502000v2	1692	1824.958	2291.43	3261.987	3390.983	3429.43	2837.963	2947.965	3282	2240.984	2007	1748.959	2302.005	2163.914	2352.975	3646.893	3319.864	1819.071
SEVIR_9G502100v2	670	313	1484	4642.432	4573.557	396	138	630	913	750	426	528	384	453	447	461	340	337
SEVIR_9G502200v2	202	189	170	93	86	157	58	45	91	175	234	190	151	158	159	74	41	60
SEVIR_9G502301v2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SEVIR_9G502400v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_9G502500v2	284	346.325	497	493	474	519.856	1369	1102	761	418	458.77	312	324	368	397	780	890.45	362
SEVIR_9G502600v2	3621.262	2847.675	2412.003	2289	2443	3828.144	2392.997	1931	2955	2425	2893.949	3571.258	2362.017	2496	2460.001	3003	1861.032	2615
SEVIR_9G502700v2	193	162	179	210	220	274	206	170	238	180	199	189	264	250	244	226	162	208
SEVIR_9G502800v2	4	4	2	1.534	2	1	5	2	3.326	1	3	2	5	4.553	2	0	1	0
SEVIR_9G502900v2	2	1	2	4.466	2	3	0	0	3.674	4	15	4	2	2.447	5	2	5	3
SEVIR_9G503000v2	4	32	14	1	16	13	2	0	0	27	22	29	13	13	15	6	4	1
SEVIR_9G503100v2	1101.009	1119	682.001	591	531	1061.999	344.005	263.109	758.001	843.997	823.999	782	890.001	1003.016	1012.001	489.999	173	320.569
SEVIR_9G503200v2	98	77	102	328	368	249	108	171	315	127	128	104	130	150	140	178	369	166
SEVIR_9G503300v2	2898.363	2405.251	1349.064	1456.343	1382.895	3147.513	1890.241	1685.44	3465.526	2062.391	1887.5	1516.78	2991.712	3075.536	3195.783	2440.336	1529.133	1487.73
SEVIR_9G503350v2	53.626	48.96	30	49.169	52.918	146.582	106.864	98.968	177.152	40	35.655	30.159	55.09	69.316	79.909	109.317	83.028	26
SEVIR_9G503400v2	36.011	8.119	5.878	33.831	34.188	59.797	45	74.149	106.629	20	23.229	10	35	27.907	31.091	78.172	36	32
SEVIR_9G503501v2	763.675	741.4	1036.312	601.216	594.114	659.151	304.4	363.545	574.003	751.216	685.889	662	547.967	638.183	586.433	469.319	416.921	278.815
SEVIR_9G503600v2	17	50	58	8	7	43	13	7	11	20	40	15	12	12	7	5	8	14
